Branch,item,Description
160000,024815,CITRUS DWF CAMPBELL VALENCIA
160000,025742,CITRUS DWF LISBON LEMON
160000,025745,CITRUS DWF LISBON LEMON
160000,024622,CITRUS DWF REDBLUSH GRAPEFRUIT
160000,024625,CITRUS DWF REDBLUSH GRAPEFRUIT
160000,026102,CITRUS DWF WASHINGTON NAVEL
160000,026105,CITRUS DWF WASHINGTON NAVEL
160000,025052PT,CITRUS EUREKA LEMON
160000,025055,CITRUS EUREKA LEMON
160000,025055PT,CITRUS EUREKA LEMON
160000,026001,CITRUS IMPROVED MEYER LEMON
160000,026002,CITRUS IMPROVED MEYER LEMON
160000,026002PT,CITRUS IMPROVED MEYER LEMON
160000,026005,CITRUS IMPROVED MEYER LEMON
160000,026005PT,CITRUS IMPROVED MEYER LEMON
160000,025602,CITRUS KUMQUAT NAGAMI
160000,025602PT,CITRUS KUMQUAT NAGAMI
160000,025605,CITRUS KUMQUAT NAGAMI
160000,025605PT,CITRUS KUMQUAT NAGAMI
160000,025782PT,CITRUS LISBON LEMON
160000,025785,CITRUS LISBON LEMON
160000,025785PT,CITRUS LISBON LEMON
160000,024685PT,CITRUS MEXICAN THORNLESS LIME
160000,026652PT,CITRUS MORO BLOOD ORANGE
160000,026655,CITRUS MORO BLOOD ORANGE
160000,026655PT,CITRUS MORO BLOOD ORANGE
160000,026602,CITRUS OWA SATSUMA MANDARIN
160000,026602,CITRUS OWA SATSUMA MANDARIN
160000,026605,CITRUS OWA SATSUMA MANDARIN
160000,026605PT,CITRUS OWA SATSUMA MANDARIN
160000,025875PT,CITRUS REDBLUSH GRAPEFRUIT
160000,066432,CITRUS SEEDLESS KISHU MANDARIN
160000,066435,CITRUS SEEDLESS KISHU MANDARIN
160000,026052,CITRUS WASHINGTON NAVEL ORANGE
160000,026052PT,CITRUS WASHINGTON NAVEL ORANGE
160000,026055,CITRUS WASHINGTON NAVEL ORANGE
160000,026055PT,CITRUS WASHINGTON NAVEL ORANGE
160000,026752PT,CITRUS X MINNEOLA TANGELO
160000,026755,CITRUS X MINNEOLA TANGELO
160000,026755PT,CITRUS X MINNEOLA TANGELO
160000,40006RND,CORIANDRUM SATIVUM
160000,400061,CORIANDRUM SATIVUM
160000,088912,CYNARA SCO GREEN GLOBE
160000,03608MT,DIOSPYROS FUYU
160000,032205,ERIOBOTRYA JAPONICA
160000,035701,FEIJOA SELLOWIANA
160000,035705,FEIJOA SELLOWIANA
160000,035705PT,FEIJOA SELLOWIANA
160000,036725,FICUS CAR BLACK JACK
160000,036785,FICUS CAR BROWN TURKEY
160000,036785ES,FICUS CAR BROWN TURKEY
160000,066485,FICUS CAR CELESTIAL
160000,070295,FICUS CAR DESERT KING
160000,036795,FICUS CAR KADOTA
160000,036815,FICUS CAR MISSION
160000,036815ES,FICUS CAR MISSION
160000,036745,FICUS CAR PETERS HONEY
160000,077605,FICUS CORKY'S HONEY DELIGHT ™
160000,40007RND,FOENICULUM VULGARE RUBRUM
160000,06835UT,FRAGARIA ALBION R PP16228
160000,068351,FRAGARIA ALBION R PP16228
160000,40773UT,FRAGARIA CHILOENSIS
160000,06834UT,FRAGARIA TRISTAR
160000,068341,FRAGARIA TRISTAR
160000,071521,FRAGARIA X AN DIAMANTE PP10435
160000,40263FLT,FRAGARIA X ANA ALLSTAR
160000,402641,FRAGARIA X ANA CABOT
160000,40265FLT,FRAGARIA X ANA EARLIGLOW
160000,40008RND,FRAGARIA X ANA TRISTAN
160000,086091,FRAGARIA X ANANASSA TOSCANA
160000,07310UT,FRAGARIA X SAN ANDREAS PP19974
160000,073101,FRAGARIA X SAN ANDREAS PP19975
160000,06836UT,FRAGARIA X SEASCAPE R
160000,068361,FRAGARIA X SEASCAPE R
160000,06836FLT,FRAGARIA X SEASCAPE R
160000,088391,HUMULUS X CRYSTAL
160000,088392,HUMULUS X CRYSTAL
160000,088395,HUMULUS X CRYSTAL
160000,088401,HUMULUS X NEWPORT
160000,088402,HUMULUS X NEWPORT
160000,088405,HUMULUS X NEWPORT
160000,07993UT,LAURUS NOB LITTLE RAGU ™ PPAF
160000,079932,LAURUS NOB LITTLE RAGU ™ PPAF
160000,079935,LAURUS NOB LITTLE RAGU ™ PPAF
160000,05729UT,LAURUS NOBILIS
160000,057291,LAURUS NOBILIS
160000,057295,LAURUS NOBILIS
160000,057295CN,LAURUS NOBILIS
160000,057295PT,LAURUS NOBILIS
160000,057295PY,LAURUS NOBILIS
160000,05729EPT,LAURUS NOBILIS
160000,05729EST,LAURUS NOBILIS
160000,02147UT,LAURUS NOBILIS EMERALD WAVE R
160000,021471,LAURUS NOBILIS EMERALD WAVE R
160000,021472,LAURUS NOBILIS EMERALD WAVE R
160000,021475,LAURUS NOBILIS EMERALD WAVE R
160000,021475PT,LAURUS NOBILIS EMERALD WAVE R
160000,02147EPT,LAURUS NOBILIS EMERALD WAVE R
160000,086373S,LYCIUM BARB BIG LIFEBERRY R
160000,086383S,LYCIUM BARB SWEET LIFEBERRY R
160000,408297,MALUS 4-IN-1 APPLE B
160000,408307,MALUS 4-IN-1 APPLE C
160000,402677,MALUS 5-IN-1 APPLE
160000,402677ES,MALUS 5-IN-1 APPLE
160000,402777ES,MALUS 6-IN-1 APPLE A
160000,407427ES,MALUS 6-IN-1 APPLE B
160000,408317ES,MALUS 6-IN-1 APPLE C
160000,402725,MALUS URBN BLUSH DELITE P21511
160000,06109MT,MALUS X ANNA APPLE
160000,058957ES,MALUS X FUJI APPLE
160000,05895MT,MALUS X FUJI APPLE
160000,061037ES,MALUS X GALA APPLE
160000,06104MT,MALUS X GOLDEN DELICIOUS APPLE
160000,06105MT,MALUS X GRANNY SMITH APPLE
160000,05898MT,MALUS X HONEYCRISP ™ APPLE
160000,05896MT,MALUS X RED DELICIOUS APPLE
160000,402735,MALUS X URBAN GOLDEN TREAT
160000,402745,MALUS X URBAN TANGY GREEN
160000,402755,MALUS X URBAN TASTY RED
160000,06390RND,MELISSA OFFICINALIS
160000,04700RND,MENTHA PIPERITA
160000,047001,MENTHA PIPERITA
160000,40010RND,MENTHA PIPERITA ORANGE MINT
160000,40011RND,MENTHA SPIC KENTUCKY COLONEL
160000,06690RND,MENTHA SPICATA
160000,066901,MENTHA SPICATA
160000,40012RND,MENTHA SUAVEOLENS VARIEGATA
160000,400121,MENTHA SUAVEOLENS VARIEGATA
160000,06437RND,MENTHA X PIPERITA CHOC MINT
160000,064371,MENTHA X PIPERITA CHOC MINT
160000,061931,MUSA ACUM ENANO GIGANTE
160000,061935,MUSA ACUM ENANO GIGANTE
160000,061973,MUSA BASJOO
160000,40013RND,NEPETA CATARIA
160000,09020RND,OCIMUM BASILICUM
160000,090201,OCIMUM BASILICUM
160000,090201PT,OCIMUM BASILICUM
160000,40014RND,OCIMUM BASILICUM BOXWOOD
160000,40015RND,OCIMUM BASILICUM COLUMNAR
160000,400151,OCIMUM BASILICUM COLUMNAR
160000,085745,OLEA EUR ARBEQUINA (FRUITING)
160000,060085,OLEA HAAS IMP MANZANILLO (FRT)
160000,060085TR,OLEA HAAS IMP MANZANILLO (FRT)
160000,060087,OLEA HAAS IMP MANZANILLO (FRT)
160000,036825,OLEA SEVILLANO (FRUITING)
160000,036825TR,OLEA SEVILLANO (FRUITING)
160000,40016RND,ORIGANUM MAJORANA AUREA
160000,40491RND,ORIGANUM VULG HIRTUM
160000,40017RND,ORIGANUM VULGARE
160000,400171,ORIGANUM VULGARE
160000,40018RND,ORIGANUM VULGARE GREEK
160000,06424RND,ORIGANUM VULGARE HOT & SPICY
160000,064241,ORIGANUM VULGARE HOT & SPICY
160000,40536RND,PIMPINELLA ANISUM
160000,405475,PRUNUS MARITIMA
160000,06797MT,PRUNUS PER NECTAR PEACH
160000,06796MT,PRUNUS PER SANTA BARBARA PEACH
160000,06167MT,PRUNUS X BEAUTY PLUM
160000,06733MT,PRUNUS X BING CHERRY
160000,06168MT,PRUNUS X BURGUNDY PLUM
160000,405453,PRUNUS X CARMINE JEWEL  ™
160000,06743MT,PRUNUS X CHINESE APRICOT
160000,06144MT,PRUNUS X DESERT GOLD PEACH
160000,06798MT,PRUNUS X FANTASIA NECTARINE
160000,06142MT,PRUNUS X FLAVORTOP NECTARINE
160000,06143MT,PRUNUS X GLEASON ELBERTA PEACH
160000,06741MT,PRUNUS X HARCOT APRICOT
160000,06128MT,PRUNUS X LAPINS CHERRY
160000,06795MT,PRUNUS X OZARK PREMIER PLUM
160000,06735MT,PRUNUS X REDHAVEN PEACH
160000,405463,PRUNUS X ROMEO  ™
160000,05996MT,PRUNUS X SANTA ROSA PLUM
160000,06799MT,PRUNUS X SNOW QUEEN NECTARINE
160000,06141MT,PRUNUS X STELLA CHERRY
160000,06802MT,PRUNUS X SUNRED NECTARINE
160000,06110MT,PRUNUS X TILTON APRICOT
160000,06116MT,PRUNUS X TROPIC GOLD APRICOT
160000,068012,PUNICA GR ANGEL RED R PP16578
160000,068015,PUNICA GR ANGEL RED R PP16578
160000,068015PT,PUNICA GR ANGEL RED R PP16578
160000,068015PT,PUNICA GR ANGEL RED R PP16578
160000,06801MT,PUNICA GR ANGEL RED R PP16578
160000,067451,PUNICA GRAN WONDERFUL
160000,067455,PUNICA GRAN WONDERFUL
160000,067455PT,PUNICA GRAN WONDERFUL
160000,402787ES,PYRUS 3-IN-1 PEAR
160000,408327ES,PYRUS 4-IN-1 PEAR B
160000,06149MT,PYRUS X BARTLETT PEAR
160000,06146MT,PYRUS X BEURRE D'ANJOU PEAR
160000,06152MT,PYRUS X COMICE PEAR
160000,06163MT,PYRUS X HOSUI PEAR
160000,405552,RHEUM X CAWOOD DELIGHT
160000,058141,RIBES HERTELLUM PIXWELL
160000,058142,RIBES HERTELLUM PIXWELL
160000,406122,RIBES NIGRUM CONSORT
160000,406132,RIBES RUBRUM PERFECTION
160000,068251,RIBES RUBRUM RED LAKE
160000,406142,RIBES SAT WHITE IMPERIAL
160000,085681,ROSMARINUS ALCALDE COLD HARDY
160000,085682,ROSMARINUS ALCALDE COLD HARDY
160000,06269UT,ROSMARINUS BLUE SPIRES
160000,062691,ROSMARINUS BLUE SPIRES
160000,062692CN,ROSMARINUS BLUE SPIRES
160000,062695,ROSMARINUS BLUE SPIRES
160000,062695CN,ROSMARINUS BLUE SPIRES
160000,070321,ROSMARINUS HUNTINGTON CARPET
160000,070325,ROSMARINUS HUNTINGTON CARPET
160000,020491,ROSMARINUS OFF ARP
160000,020492,ROSMARINUS OFF ARP
160000,02130RND,ROSMARINUS OFF BBQ
160000,021301,ROSMARINUS OFF BBQ
160000,084941,ROSMARINUS OFF SPICE ISLANDS
160000,084942PY,ROSMARINUS OFF SPICE ISLANDS
160000,08494E,ROSMARINUS OFF SPICE ISLANDS
160000,070281,ROSMARINUS OFF TUSCAN BLUE
160000,070282,ROSMARINUS OFF TUSCAN BLUE
160000,070282CN,ROSMARINUS OFF TUSCAN BLUE
160000,070285,ROSMARINUS OFF TUSCAN BLUE
160000,070285CN,ROSMARINUS OFF TUSCAN BLUE
160000,07028E,ROSMARINUS OFF TUSCAN BLUE
160000,07028EPT,ROSMARINUS OFF TUSCAN BLUE
160000,07028EST,ROSMARINUS OFF TUSCAN BLUE
160000,40024RND,ROSMARINUS OFFICINALIS
160000,400241,ROSMARINUS OFFICINALIS
160000,04136UT,ROSMARINUS ROMAN BTY PP18192
160000,041361,ROSMARINUS ROMAN BTY PP18192
160000,041362,ROSMARINUS ROMAN BTY PP18192
160000,406452,RUBUS ARAPAHO THRNLS BLKBRY
160000,070331,RUBUS BLACK SATIN BLACKBERRY
160000,070331S,RUBUS BLACK SATIN BLACKBERRY
160000,070332,RUBUS BLACK SATIN BLACKBERRY
160000,070335,RUBUS BLACK SATIN BLACKBERRY
160000,070341,RUBUS CANBY RED RASPBERRY
160000,070341S,RUBUS CANBY RED RASPBERRY
160000,070342,RUBUS CANBY RED RASPBERRY
160000,070345,RUBUS CANBY RED RASPBERRY
160000,406412,RUBUS CHESTER BLACKBERRY
160000,070041,RUBUS HERITAGE RASPBERRY
160000,070042,RUBUS HERITAGE RASPBERRY
160000,406423,RUBUS IDAEUS ANNE GOLDEN RASPB
160000,406432,RUBUS IDAEUS JEWEL BLK RASPBRY
160000,406442,RUBUS IDAEUS MEEKER RD RASPBRY
160000,067841,RUBUS IDEAUS FALL GOLD RASPBRY
160000,067841S,RUBUS IDEAUS FALL GOLD RASPBRY
160000,067842,RUBUS IDEAUS FALL GOLD RASPBRY
160000,067843,RUBUS IDEAUS FALL GOLD RASPBRY
160000,067845,RUBUS IDEAUS FALL GOLD RASPBRY
160000,070061,RUBUS INDIAN SUMMER RASPBERRY
160000,070061S,RUBUS INDIAN SUMMER RASPBERRY
160000,067871,RUBUS PRIME-JIM R BKBRY P16989
160000,067871S,RUBUS PRIME-JIM R BKBRY P16989
160000,067872,RUBUS PRIME-JIM R BKBRY P16989
160000,079382,RUBUS RSPBRY SHRTCKE ™ P22141
160000,069911,RUBUS THORNLESS BOYSENBERRY
160000,074152,RUBUS TRIPLE CROWN BLACKBERRY
160000,070081,RUBUS WILLAMETTE RASPBERRY
160000,070082,RUBUS WILLAMETTE RASPBERRY
160000,40025RND,RUTA GRAVEOLENS
160000,40026RND,SALVIA ELGNS PINEAPPLE
160000,400261,SALVIA ELGNS PINEAPPLE
160000,07595RND,SALVIA OFF TRICOLOR
160000,075951,SALVIA OFF TRICOLOR
160000,40028RND,SALVIA OFFICINALIS AUREA
160000,400281,SALVIA OFFICINALIS AUREA
160000,40029RND,SALVIA OFFICINALIS BERGGARTEN
160000,400291,SALVIA OFFICINALIS BERGGARTEN
160000,40655RND,SATUREJA HORTENSIS
160000,06399RND,STEVIA REBAUDIANA
160000,063991,STEVIA REBAUDIANA
160000,06574UT,THYMUS COCCINEUS RED CREEPING
160000,06571UT,THYMUS DOERFLERI DOONE VALLEY
160000,06573RND,THYMUS ELFIN
160000,06573UT,THYMUS ELFIN
160000,075941,THYMUS HI HO SILVER
160000,06576UT,THYMUS P PSUEDOLANUGINOSUS
160000,05124RND,THYMUS PRA PINK CHINTZ
160000,05124UT,THYMUS PRA PINK CHINTZ
160000,400311,THYMUS SERP MAGIC CARPET
160000,40164UT,THYMUS VUL ARGENTEUS
160000,06793RND,THYMUS VULGARUS
160000,067931,THYMUS VULGARUS
160000,40030RND,THYMUS X GOLDEN LEMON
160000,400301,THYMUS X GOLDEN LEMON
160000,05717UT,THYMUS X LEMON VARIEGATED
160000,056232,VACC BOUNTIFUL BLUE R PP19381
160000,056235,VACC BOUNTIFUL BLUE R PP19381
160000,084842,VACC X BLUEBERRY GLAZE ™ PPAF
160000,084852,VACC X PINK ICING ™ PPAF
160000,407041,VACCINIUM ANG AITON
160000,407051,VACCINIUM ANG BRUNSWICK
160000,037951,VACCINIUM ANG BURGUNDY
160000,407061,VACCINIUM ANG LOWBUSH
160000,407981,VACCINIUM ANG RUBY CARPET
160000,036372,VACCINIUM CORY SOUTHMOON P9834
160000,021742,VACCINIUM CORY SUNSHINE BLUE
160000,021743,VACCINIUM CORY SUNSHINE BLUE
160000,021745,VACCINIUM CORY SUNSHINE BLUE
160000,073423,VACCINIUM CORYMBOSUM BLUERAY
160000,080361,VACCINIUM CORYMBOSUM CHANDLER
160000,080362,VACCINIUM CORYMBOSUM CHANDLER
160000,080363,VACCINIUM CORYMBOSUM CHANDLER
160000,034481,VACCINIUM CORYMBOSUM JUBILEE
160000,034482,VACCINIUM CORYMBOSUM JUBILEE
160000,021752,VACCINIUM CORYMBOSUM MISTY
160000,073401,VACCINIUM CORYMBOSUM NORTHLAND
160000,073402,VACCINIUM CORYMBOSUM NORTHLAND
160000,021732,VACCINIUM CORYMBOSUM O'NEAL
160000,073741,VACCINIUM CORYMBOSUM PATRIOT
160000,073742,VACCINIUM CORYMBOSUM PATRIOT
160000,073743,VACCINIUM CORYMBOSUM PATRIOT
160000,073745,VACCINIUM CORYMBOSUM PATRIOT
160000,021762,VACCINIUM CORYMBOSUM SHARPBLUE
160000,081712,VACCINIUM PEACH SORBET ™ PPAF
160000,068293,VACCINIUM PINK LEMONADE
160000,407073,VACCINIUM X BLUE CROP
160000,407083,VACCINIUM X CHIPPEWA
160000,407093,VACCINIUM X DUKE
160000,081702,VACCINIUM X JELLY BEAN ™ PPAF
160000,073692,VACCINIUM X NORTHCOUNTRY
160000,407103,VACCINIUM X POLARIS
160000,037982,VACCINIUM X TOP HAT
160000,076311,VITIS LAB CATAWBA
160000,076315,VITIS LAB CATAWBA
160000,076221,VITIS LAB EASTERN CONCORD
160000,076222,VITIS LAB EASTERN CONCORD
160000,076225,VITIS LAB EASTERN CONCORD
160000,076301,VITIS LAB HIMROD
160000,076305,VITIS LAB HIMROD
160000,076251,VITIS LAB NIAGARA
160000,076252,VITIS LAB NIAGARA
160000,076255,VITIS LAB NIAGARA
160000,407302,VITIS LAB TRAMINETTE
160000,067511S,VITIS VIN CABERNET SAUVIGNON
160000,067512,VITIS VIN CABERNET SAUVIGNON
160000,407242,VITIS VIN CHAMBOURCIN PPAF
160000,067521S,VITIS VIN CHARDONNAY
160000,067522,VITIS VIN CHARDONNAY
160000,076211,VITIS VIN FLAME SEEDLESS
160000,076215,VITIS VIN FLAME SEEDLESS
160000,067531S,VITIS VIN MERLOT
160000,067532,VITIS VIN MERLOT
160000,067541S,VITIS VIN PINOT NOIR
160000,067542,VITIS VIN PINOT NOIR
160000,076331,VITIS VIN RUBY SEEDLESS
160000,076335,VITIS VIN RUBY SEEDLESS
160000,076261,VITIS VIN THOMPSON SEEDLESS
160000,076265,VITIS VIN THOMPSON SEEDLESS
160000,067551S,VITIS VIN ZINFANDEL
160000,067552,VITIS VIN ZINFANDEL
160000,402651,FRAGARIA X ANA EARLIGLOW
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"? 2007,2009 Monrovia Nursery Company. This information may represent Trade Secret information and may not be distributed without permission.",,
