035121,,,,1,CA,10,Euonymus japonicus  'Sunny Delight',Sunny Delight®  Boxleaf Euonymus,EVS,E Shrub,06,    ,, $8.59 ,,,014949351215,0,994,84,11/01/14  ,455,11/15/14  ,455,04/15/15  ,, $7.50 , $1.09 
035122,,,,2,CA,5,Euonymus japonicus  'Sunny Delight',Sunny Delight®  Boxleaf Euonymus,EVS,E Shrub,06,    ,, $17.23 ,,,014949351222,0,222,222,11/15/14  ,0,          ,0,          ,, $14.50 , $2.73 
034802,,,,2,CA,5,Euonymus japonicus 'Aureo-marginatus'                       ,Golden Euonymus                                             ,EVS,E Shrub,06,    , $16.62 , $16.73 ,,,014949348024,0,1125,1125,0,0,0,0,0,, $14.00 , $2.73 
034805,,,,5,CA,5,Euonymus japonicus 'Aureo-marginatus'                       ,Golden Euonymus                                             ,EVS,E Shrub,06,    ,, $25.96 ,,,014949348055,0,936,936,04/01/15  ,0,          ,0,          ,, $20.50 , $5.46 
034901,,,,1,CA,10,Euonymus japonicus 'Aureovariegatus'                        ,Gold Spot Euonymus                                          ,EVS,E Shrub,06,    ,, $8.09 ,,,014949349014,0,474,474,04/01/15  ,0,          ,0,          ,, $7.00 , $1.09 
034902,,,,2,CA,5,Euonymus japonicus 'Aureovariegatus'                        ,Gold Spot Euonymus                                          ,EVS,E Shrub,06,    ,, $16.73 ,,,014949349021,0,528,528,11/15/14  ,0,          ,0,          ,, $14.00 , $2.73 
034905,,,,5,CA,5,Euonymus japonicus 'Aureovariegatus'                        ,Gold Spot Euonymus                                          ,EVS,E Shrub,06,    ,, $25.96 ,,,014949349052,0,513,513,04/01/15  ,0,          ,0,          ,, $20.50 , $5.46 
033661,,,,1,CA,10,Euonymus japonicus 'Chollipo'                               ,Chollipo Euonymus                                           ,EVS,E Shrub,06,    ,, $8.09 ,,,014949336618,0,250,250,04/01/15  ,0,          ,0,          ,, $7.00 , $1.09 
033662,,,,2,CA,5,Euonymus japonicus 'Chollipo'                               ,Chollipo Euonymus                                           ,EVS,E Shrub,06,    ,, $16.73 ,,,014949336625,0,39,39,11/15/14  ,0,          ,0,          ,, $14.00 , $2.73 
033665,,,,5,CA,5,Euonymus japonicus 'Chollipo'                               ,Chollipo Euonymus                                           ,EVS,E Shrub,06,    ,, $25.96 ,,,014949336656,0,626,626,04/01/15  ,0,          ,0,          ,, $20.50 , $5.46 
035001,,,,1,CA,10,Euonymus japonicus 'Grandifolius'                           ,Japanese Euonymus                                           ,EVS,E Shrub,06,    ,, $7.09 ,,,014949350010,0,152,76,02/01/15  ,76,04/01/15  ,0,          ,, $6.00 , $1.09 
035005,,,,5,CA,5,Euonymus japonicus 'Grandifolius'                           ,Japanese Euonymus                                           ,EVS,E Shrub,06,    ,, $25.21 ,,,014949350058,0,48,48,11/15/14  ,0,          ,0,          ,, $19.75 , $5.46 
035051,,,,1,CA,10,Euonymus japonicus 'Green Spire'                            ,Green Spire Euonymus                                        ,EVS,E Shrub,06,    ,, $7.09 ,,,014949350515,0,167,167,04/01/15  ,0,          ,0,          ,, $6.00 , $1.09 
035052,,,,2,CA,5,Euonymus japonicus 'Green Spire'                            ,Green Spire Euonymus                                        ,EVS,E Shrub,06,    ,, $16.23 , $15.16 ,,014949240663,176,1440,1440,0,0,0,0,0,, $13.50 , $2.73 
035055,,,,5,CA,5,Euonymus japonicus 'Green Spire'                            ,Green Spire Euonymus                                        ,EVS,E Shrub,06,    ,, $25.21 , $23.07 ,,014949350553,244,203,203,0,0,0,0,0,, $19.75 , $5.46 
035151,,,,1,CA,10,Euonymus japonicus 'Micro Variegatus'                ,Variegated Boxleaf Euonymus                                 ,EVS,E Shrub,06,    ,, $7.09 ,,,014949351512,111,0,0,          ,0,          ,0,          ,, $6.00 , $1.09 
035152,,,,2,CA,5,Euonymus japonicus 'Micro Variegatus'                ,Variegated Boxleaf Euonymus                                 ,EVS,E Shrub,06,    ,, $16.23 ,,,014949351529,186,311,311,11/15/14  ,0,          ,0,          ,, $13.50 , $2.73 
035101,,,,1,CA,10,Euonymus japonicus 'Microphyllus'                           ,Boxleaf Euonymus                                            ,EVS,E Shrub,06,    ,, $7.09 ,,,014949351017,257,257,257,04/01/15  ,0,          ,0,          ,, $6.00 , $1.09 
035102,,,,2,CA,5,Euonymus japonicus 'Microphyllus'                           ,Boxleaf Euonymus                                            ,EVS,E Shrub,06,    ,, $16.23 ,,,014949351024,198,198,198,04/15/15  ,0,          ,0,          ,, $13.50 , $2.73 
035201,,,,1,CA,10,Euonymus japonicus 'Silver King'                            ,Silver King Euonymus                                        ,EVS,E Shrub,06,    ,, $7.09 ,,,014949352014,823,1522,1522,04/01/15  ,0,          ,0,          ,, $6.00 , $1.09 
035202,,,,2,CA,5,Euonymus japonicus 'Silver King'                            ,Silver King Euonymus                                        ,EVS,E Shrub,06,    ,, $16.23 ,,,014949352021,0,726,726,11/15/14  ,0,          ,0,          ,, $13.50 , $2.73 
035205,,,,5,CA,5,Euonymus japonicus 'Silver King'                            ,Silver King Euonymus                                        ,EVS,E Shrub,06,    ,, $25.96 ,,,014949352052,0,1327,1327,04/01/15  ,0,          ,0,          ,, $20.50 , $5.46 
035251,,,,1,CA,10,Euonymus japonicus 'Silver Princess',Silver Princess™  Boxleaf Euonymus,EVS,E Shrub,06,    ,, $8.59 ,,,014949352519,260,780,260,11/15/14  ,260,04/01/15  ,260,04/15/15  ,, $7.50 , $1.09 
035252,,,,2,CA,5,Euonymus japonicus 'Silver Princess',Silver Princess™  Boxleaf Euonymus,EVS,E Shrub,06,    ,, $17.23 ,,,014949352526,0,590,590,04/15/15  ,0,          ,0,          ,, $14.50 , $2.73 
035401,,,,1,CA,10,Euonymus kiautschovicus 'Manhattan'                         ,Manhattan Euonymus                                          ,EVS,E Shrub,05,    ,, $7.09 ,,,014949354018,0,498,249,11/15/14  ,249,04/01/15  ,0,          ,, $6.00 , $1.09 
035402,,,,2,CA,5,Euonymus kiautschovicus 'Manhattan'                         ,Manhattan Euonymus                                          ,EVS,E Shrub,05,    ,, $16.23 ,,,014949354025,0,199,199,04/01/15  ,0,          ,0,          ,, $13.50 , $2.73 
035405,,,,5,CA,5,Euonymus kiautschovicus 'Manhattan'                         ,Manhattan Euonymus                                          ,EVS,E Shrub,05,    ,, $25.21 , $23.07 ,,014949354056,0,461,461,0,0,0,0,0,, $19.75 , $5.46 
01761UT,,,,LittleOne,OR,16,Gaultheria procumbens 'Red Baron'                           ,Red Baron Creeping Wintergreen                              ,EVS,E Shrub,03,    , $5.53 ,,,,014949069103,165,0,0,          ,0,          ,0,          ,, $4.75 , $0.78 
038951,,,,1,CA,10,Grevillea x 'Noell'                                         ,Noell Grevillea                                             ,EVS,E Shrub,08,    ,, $8.09 ,,,014949389515,0,2049,897,11/15/14  ,1152,02/01/15  ,0,          ,, $7.00 , $1.09 
056051,,,,1,OR,10,Hebe albicans 'Barnettii'                                   ,Barnett Hebe                                                ,EVS,E Shrub,08,2012, $8.30 ,,,,014949334294,134,443,443,05/01/15  ,0,          ,0,          ,, $7.25 , $1.05 
050941,,,,1,OR,10,Hebe 'Gibby'                                                ,Gibby Hebe                                                  ,EVS,E Shrub,07,2012, $8.30 ,,,,014949351932,0,657,102,09/01/14  ,555,10/01/14  ,0,          ,, $7.25 , $1.05 
050921,,,,1,OR,10,Hebe imbricata                                              ,Hebe                                                        ,EVS,E Shrub,08,2010, $8.30 ,,,,014949305843,127,723,723,05/01/15  ,0,          ,0,          ,, $7.25 , $1.05 
050961,,,,1,OR,10,Hebe 'Jasper'                                               ,Hebe Jasper                                                 ,EVS,E Shrub,07,2010, $8.30 ,,,,014949305867,67,67,67,05/01/15  ,0,          ,0,          ,, $7.25 , $1.05 
05096UT,,,,LittleOne,OR,16,Hebe 'Jasper'                                               ,Hebe Jasper                                                 ,EVS,E Shrub,07,2010, $5.53 ,,,,014949305881,196,212,212,03/01/15  ,0,          ,0,          ,, $4.75 , $0.78 
050992,,,,2,OR,5,Hebe 'Lindsayi '                                            ,Lindsayi Hebe                                               ,EVS,E Shrub,07,2011, $17.12 ,,,,014949305096,472,0,0,          ,0,          ,0,          ,, $14.50 , $2.62 
051031,,,,1,OR,10,Hebe pimeleoides 'Quicksilver'                              ,Quicksilver Hebe                                            ,EVS,E Shrub,08,2011, $8.30 ,,,,014949340066,50,850,850,05/01/15  ,0,          ,0,          ,, $7.25 , $1.05 
051041,,,,1,OR,10,Hebe pinguifolia 'Pagei'                                    ,Page Hebe                                                   ,EVS,E Shrub,08,2012, $8.30 ,,,,014949361825,37,37,37,05/01/15  ,0,          ,0,          ,, $7.25 , $1.05 
05104UT,,,,LittleOne,OR,16,Hebe pinguifolia 'Pagei'                                    ,Page Hebe                                                   ,EVS,E Shrub,08,2012, $5.53 ,,,,014949305829,354,484,484,03/01/15  ,0,          ,0,          ,, $4.75 , $0.78 
039462,,,,2,OR,5,Hebe pinguifolia 'Sutherlandii'                             ,Sutherland Hebe                                             ,EVS,E Shrub,06,    , $17.12 ,,,,014949394625,467,0,0,          ,0,          ,0,          ,, $14.50 , $2.62 
040401,,,,1,GA,10,Hesperaloe parviflora                                       ,Red Yucca                                                   ,EVS,E Shrub,05,    ,,, $8.66 ,,014949404010,0,1715,1715,04/01/15  ,0,          ,0,          ,, $8.00 , $0.66 
064182,,,,2,CA,5,Hesperaloe parviflora 'Brakelights',Brakelights®  Red Yucca,EVS,E Shrub,05,2011,, $19.48 ,,,014949315682,5,5,5,02/01/15  ,0,          ,0,          ,, $16.75 , $2.73 
034891,,,,1,GA,10,Hesperaloe parviflora 'Yellow'                              ,Yellow Yucca                                                ,EVS,E Shrub,05,    ,,, $9.16 ,,014949072523,302,523,523,06/01/15  ,0,          ,0,          ,, $8.50 , $0.66 
02557UT,,,,LittleOne,GA,16,Hypericum x moseranum 'Tricolor'                            ,Tricolor St. John's Wort                                    ,EVS,E Shrub,06,    ,,, $4.25 ,,014949050286,0,48,48,09/01/14  ,0,          ,0,          ,, $3.75 , $0.50 
042609,,,,15,CA,1,Ilex aquifolium 'Argenteo Marginata'                        ,Variegated English Holly                                    ,EVS,E Shrub,06,    , $118.31 , $118.31 ,,,014949426098,0,20,20,04/15/15  ,0,          ,0,          ,, $91.00 , $27.31 
042605,,,,5,OR,5,Ilex aquifolium 'Argenteo Marginata'                        ,Variegated English Holly                                    ,EVS,E Shrub,06,    , $27.23 ,,,,014949426050,1,206,103,10/01/14  ,103,06/01/15  ,0,          ,, $22.00 , $5.23 
042607,,,,7,OR,2,Ilex aquifolium 'Argenteo Marginata'                        ,Variegated English Holly                                    ,EVS,E Shrub,06,    , $74.08 ,,,,014949426074,0,145,145,04/01/15  ,0,          ,0,          ,, $61.00 , $13.08 
043052,,,,2,OR,5,Ilex aquifolium Gold Coast® ,Gold Coast®  English Holly,EVS,E Shrub,06,    , $17.62 ,,,,014949430521,0,80,80,05/15/15  ,0,          ,0,          ,, $15.00 , $2.62 
043055,,,,5,OR,5,Ilex aquifolium Gold Coast® ,Gold Coast®  English Holly,EVS,E Shrub,06,    , $27.23 ,,,,014949430552,26,0,0,          ,0,          ,0,          ,, $22.00 , $5.23 
023965,,,,5,OR,5,Ilex aquifolium Santa's Delight®,Santa's Delight®  English Holly,EVS,E Shrub,06,    , $28.73 ,,,,014949113813,527,3736,1658,10/01/14  ,2078,06/01/15  ,0,          ,, $23.50 , $5.23 
023967,,,,7,OR,2,Ilex aquifolium Santa's Delight®,Santa's Delight®  English Holly,EVS,E Shrub,06,    , $74.08 ,,,,014949240571,0,2,2,04/01/15  ,0,          ,0,          ,, $61.00 , $13.08 
044007,,,,7,GA,2,Ilex cornuta 'Dwarf Burford'                                ,Dwarf Burford Holly                                         ,EVS,E Shrub,07,    ,,, $47.41 ,,014949038833,0,185,185,05/15/15  ,0,          ,0,          ,, $38.00 , $9.41 
007497,,,,7,GA,2,Ilex cornuta 'Needlepoint'                                  ,Needlepoint Holly                                           ,EVS,E Shrub,07,    ,,, $47.41 ,,014949017982,24,24,24,05/15/15  ,0,          ,0,          ,, $38.00 , $9.41 
044507,,,,7,GA,2,Ilex crenata 'Compacta'                                     ,Compact Japanese Holly                                      ,EVS,E Shrub,06,    ,,, $47.41 ,,014949038925,95,102,102,05/15/15  ,0,          ,0,          ,, $38.00 , $9.41 
044903,,,,3,GA,5,Ilex crenata 'Helleri'                                      ,Heller's Japanese Holly                                     ,EVS,E Shrub,06,    ,,, * ,,014949038949,321,0,0,          ,0,          ,0,          ,, * , $2.66 
044931,,,,1,CA,10,Ilex crenata 'Sky Pencil'                                   ,Sky Pencil Japanese Holly                                   ,EVS,E Shrub,05,    ,, $8.09 ,,,014949449318,0,10,10,04/15/15  ,0,          ,0,          ,, $7.00 , $1.09 
044939,,,,15,GA,1,Ilex crenata 'Sky Pencil'                                   ,Sky Pencil Japanese Holly                                   ,EVS,E Shrub,05,    ,,, $94.26 ,,014949057445,0,18,18,06/15/15  ,0,          ,0,          ,, $75.00 , $19.26 
044932,,,,2,OR,5,Ilex crenata 'Sky Pencil'                                   ,Sky Pencil Japanese Holly                                   ,EVS,E Shrub,05,    , $18.62 ,,,,014949449325,0,8,8,10/01/14  ,0,          ,0,          ,, $16.00 , $2.62 
044935,,,,5,GA,5,Ilex crenata 'Sky Pencil'                                   ,Sky Pencil Japanese Holly                                   ,EVS,E Shrub,05,    ,,, $25.82 ,,014949449356,245,1215,405,09/01/14  ,405,11/01/14  ,405,01/01/15  ,, $22.50 , $3.32 
044937,,,,7,OR,2,Ilex crenata 'Sky Pencil'                                   ,Sky Pencil Japanese Holly                                   ,EVS,E Shrub,05,    , $55.58 ,, $51.91 ,,014949030998,3,0,0,          ,0,          ,0,          ,, $42.50 , $13.08 
074915,,,,5,GA,5,Ilex crenata 'Sky Pointer™,Sky Pointer™  Japanese Holly,EVS,E Shrub,06,2012,,, $25.82 ,,014949360965,93,93,93,06/15/15  ,0,          ,0,          ,, $22.50 , $3.32 
007592,,,,2,GA,5,Ilex crenata 'Soft Touch'                                   ,Soft Touch Compact Holly                                    ,EVS,E Shrub,05,    ,,, $15.16 ,,014949066072,117,117,117,01/01/15  ,0,          ,0,          ,, $13.50 , $1.66 
044945,,,,5,GA,5,Ilex crenata 'Steeds'                                       ,Steeds Upright Holly                                        ,EVS,E Shrub,05,    ,,, $25.82 ,,014949449455,0,1926,642,09/01/14  ,642,10/01/14  ,642,05/15/15  ,, $22.50 , $3.32 
044947,,,,7,GA,2,Ilex crenata 'Steeds'                                       ,Steeds Upright Holly                                        ,EVS,E Shrub,05,    ,,, $51.91 ,,014949039014,0,38,38,05/15/15  ,0,          ,0,          ,, $42.50 , $9.41 
045023,,,,3,CT,5,Ilex glabra 'Compacta'                                      ,Compact Inkberry Holly                                      ,EVS,E Shrub,04,    ,,,, $18.29 ,014949039052,0,7,7,06/01/15  ,0,          ,0,          ,, $16.75 , $1.54 
045115,,,,5,OR,5,Ilex glabra Nordic™,Nordic™  Inkberry Holly,EVS,E Shrub,03,    , $27.23 ,,,,014949451151,6,0,0,          ,0,          ,0,          ,, $22.00 , $5.23 
014883,,,,3,CT,5,Ilex meserveae 'Emerald Magic',Emerald Magic Holly                                         ,EVS,E Shrub,05,    ,,,, $22.04 ,014949387115,111,111,111,01/01/15  ,0,          ,0,          ,, $20.50 , $1.54 
007743,,,,3,GA,5,Ilex vomitoria 'Condeaux'                                   ,Bordeaux®  Dwarf Yaupon Holly,EVS,E Shrub,07,    ,,, $18.41 ,,014949018378,6,6,6,05/15/15  ,0,          ,0,          ,, $15.75 , $2.66 
046201,,,,1,CA,10,Ilex vomitoria 'Stoke's Dwarf' (Male)                       ,Stoke's Dwarf Yaupon Holly                                  ,EVS,E Shrub,07,    ,, $7.09 , $6.66 ,,014949462010,328,0,0,          ,0,          ,0,          ,, $6.00 , $1.09 
007825,,,,5,GA,5,Ilex x attenuata 'East Palatka'                             ,East Palatka Holly,EVS,E Shrub,07,    ,,, * ,,014949018514,50,0,0,          ,0,          ,0,          ,, * , $3.32 
007869,,,,15,GA,1,Ilex x attenuata 'Savannah'                                 ,Savannah Holly                                              ,EVS,E Shrub,05,    ,,, $102.26 ,,014949018675,0,2,2,01/01/15  ,0,          ,0,          ,, $83.00 , $19.26 
007899,,,,15,GA,1,Ilex x 'Conive' Festive™,Festive™  Red Holly,EVS,E Shrub,06,    ,,, $102.26 ,,014949018873,0,1,1,05/01/15  ,0,          ,0,          ,, $83.00 , $19.26 
092652,,,,2,CA,5,Ilex x Emerald Colonnade®,Emerald Colonnade®  Holly,EVS,E Shrub,07,2011, $19.62 , $19.73 ,,,014949291351,0,724,12,11/01/14  ,712,03/01/15  ,0,          ,, $17.00 , $2.73 
092655,,,,5,OR,5,Ilex x Emerald Colonnade®,Emerald Colonnade®  Holly,EVS,E Shrub,07,2011, $28.73 ,, $26.82 ,,014949263471,0,1178,589,09/01/14  ,589,05/01/15  ,0,          ,, $23.50 , $5.23 
092651,,,,1,OR,10,Ilex x 'Emerald Colonnade'®                           ,Emerald Colonnade®  Holly,EVS,E Shrub,07,2011, $9.55 ,,,,014949263464,838,0,0,          ,0,          ,0,          ,, $8.50 , $1.05 
031155,,,,5,OR,5,Ilex x 'Honey Maid' ,Honey Maid Holly                                            ,EVS,E Shrub,06,    , $27.23 ,,,,014949220788,19,0,0,          ,0,          ,0,          ,, $22.00 , $5.23 
045352,,,,2,OR,5,Ilex x 'Little Rascal® (Male),Little Rascal®  Holly,EVS,E Shrub,05,    , $19.12 ,,,,014949453520,5,0,0,          ,0,          ,0,          ,, $16.50 , $2.62 
021091,,,,1,OR,10,Ilex x meservae Scallywag™,Scallywag™  Holly,EVS,E Shrub,05,2011, $9.55 ,,,,014949351987,0,64,64,10/01/14  ,0,          ,0,          ,, $8.50 , $1.05 
021092,,,,2,OR,5,Ilex x meservae Scallywag™,Scallywag™  Holly,EVS,E Shrub,05,2011, $19.62 ,,,,014949339565,80,0,0,          ,0,          ,0,          ,, $17.00 , $2.62 
021093,,,,3,OR,5,Ilex x meservae Scallywag™,Scallywag™  Holly,EVS,E Shrub,05,2011, $28.69 ,,,,014949271087,148,0,0,          ,0,          ,0,          ,, $24.50 , $4.19 
045125,,,,5,GA,5,Ilex x meserveae Berri-Magic®  China,Berri-Magic®  China Holly Combination,EVS,E Shrub,04,    ,,, $26.82 ,,014949451250,0,68,68,05/15/15  ,0,          ,0,          ,, $23.50 , $3.32 
045092,,,,2,OR,5,Ilex x meserveae Berri-Magic®  Kids,Berri-Magic®  Kids' Holly Combination,EVS,E Shrub,05,    , $18.62 ,,,,014949450925,0,95,95,05/15/15  ,0,          ,0,          ,, $16.00 , $2.62 
045095,,,,5,OR,5,Ilex x meserveae Berri-Magic®  Kids,Berri-Magic®  Kids' Holly Combination,EVS,E Shrub,05,    , $28.73 ,,,,014949450956,5,0,0,          ,0,          ,0,          ,, $23.50 , $5.23 
045132,,,,2,OR,5,Ilex x meserveae Berri-Magic®  Royalty,Berri-Magic®  Royalty Holly Combination,EVS,E Shrub,05,    , $18.62 ,,,,014949451328,0,51,51,05/15/15  ,0,          ,0,          ,, $16.00 , $2.62 
045135,,,,5,OR,5,Ilex x meserveae Berri-Magic®  Royalty,Berri-Magic®  Royalty Holly Combination,EVS,E Shrub,05,    , $28.73 ,,,,014949451359,26,0,0,          ,0,          ,0,          ,, $23.50 , $5.23 
032623,,,,3,CT,5,Ilex x meserveae 'Blue Baron' ,Blue Baron Holly                                            ,EVS,E Shrub,05,    ,,,, $20.04 ,014949405260,123,246,123,01/01/15  ,123,04/15/15  ,0,          ,, $18.50 , $1.54 
045103,,,,3,CT,5,Ilex x meserveae 'Blue Girl'                                ,Blue Girl Holly                                             ,EVS,E Shrub,05,    ,,,, * ,014949405284,22,0,0,          ,0,          ,0,          ,, * , $1.54 
045093,,,,3,CT,5,Ilex x meserveae 'Blue Girl' & 'Blue Boy'                   ,Berri-Magic®  Kids' Holly Combination,EVS,E Shrub,05,    ,,,, * ,014949067826,9,0,0,          ,0,          ,0,          ,, * , $0.58 
045673,,,,3,CT,5,Ilex x meserveae 'Blue Maid'                                ,Blue Maid Holly                                             ,EVS,E Shrub,05,    ,,,, $20.04 ,014949039328,35,0,0,          ,0,          ,0,          ,, $18.50 , $1.54 
045162,,,,2,OR,5,Ilex x meserveae 'Blue Prince'                              ,Blue Prince Holly                                           ,EVS,E Shrub,05,    , $17.12 ,,,,014949451625,154,154,154,05/15/15  ,0,          ,0,          ,, $14.50 , $2.62 
045163,,,,3,CT,5,Ilex x meserveae 'Blue Prince'                              ,Blue Prince Holly                                           ,EVS,E Shrub,05,    ,,,, $20.04 ,014949039199,26,600,300,08/15/14  ,300,04/15/15  ,0,          ,, $18.50 , $1.54 
045165,,,,5,OR,5,Ilex x meserveae 'Blue Prince'                              ,Blue Prince Holly                                           ,EVS,E Shrub,05,    , $27.23 ,,,,014949451656,5,0,0,          ,0,          ,0,          ,, $22.00 , $5.23 
045172,,,,2,OR,5,Ilex x meserveae 'Blue Princess'                            ,Blue Princess Holly                                         ,EVS,E Shrub,05,    , $17.12 ,,,,014949451724,330,430,430,05/15/15  ,0,          ,0,          ,, $14.50 , $2.62 
045173,,,,3,CT,5,Ilex x meserveae 'Blue Princess'                            ,Blue Princess Holly                                         ,EVS,E Shrub,05,    ,,,, $20.04 ,014949039212,5,5,5,08/15/14  ,0,          ,0,          ,, $18.50 , $1.54 
045175,,,,5,OR,5,Ilex x meserveae 'Blue Princess'                            ,Blue Princess Holly                                         ,EVS,E Shrub,05,    , $27.23 ,,,,014949451755,24,0,0,          ,0,          ,0,          ,, $22.00 , $5.23 
074955,,,,5,OR,5,Ilex x meserveae Castle Spire®,Castle Spire®  Blue Holly,EVS,E Shrub,05,2012, $29.73 ,,,,014949349298,0,913,913,06/01/15  ,0,          ,0,          ,, $24.50 , $5.23 
074957,,,,7,CT,2,Ilex x meserveae Castle Spire®,Castle Spire®  Blue Holly,EVS,E Shrub,05,2012,,,, $39.54 ,014949405390,5,0,0,          ,0,          ,0,          ,, $35.50 , $4.04 
074953S,,,,Super 3,CT,5,Ilex x meserveae Castle Spire®,Castle Spire®  Blue Holly,EVS,E Shrub,05,2012,,,, $20.79 ,014949411964,0,281,281,08/15/14  ,0,          ,0,          ,, $19.25 , $1.54 
074952S,,,,SuperTwo,OR,5,Ilex x meserveae Castle Spire®,Castle Spire®  Blue Holly,EVS,E Shrub,05,2012, $19.99 ,,,,014949336373,14,14,14,10/01/14  ,0,          ,0,          ,, $16.50 , $3.49 
074945,,,,5,OR,5,Ilex x meserveae Castle Wall™,Castle Wall™  Blue Holly,EVS,E Shrub,05,2012, $29.73 ,,,,014949349304,0,460,460,06/01/15  ,0,          ,0,          ,, $24.50 , $5.23 
074943S,,,,Super 3,CT,5,Ilex x meserveae Castle Wall™,Castle Wall™  Blue Holly,EVS,E Shrub,05,2012,,,, $20.79 ,014949411995,793,793,793,04/15/15  ,0,          ,0,          ,, $19.25 , $1.54 
074942S,,,,SuperTwo,OR,5,Ilex x meserveae Castle Wall™,Castle Wall™  Blue Holly,EVS,E Shrub,05,2012, $19.99 ,,,,014949336359,19,19,19,10/01/14  ,0,          ,0,          ,, $16.50 , $3.49 
045205,,,,5,GA,5,Ilex x meserveae China Boy®,China Boy®  Holly,EVS,E Shrub,04,    ,,, * ,,014949452059,0,82,82,05/15/15  ,0,          ,0,          ,, * , $3.32 
045309,,,,15,GA,1,Ilex x 'Nellie R. Stevens'                                  ,Nellie R. Stevens Holly                                     ,EVS,E Shrub,06,    ,,, $102.26 ,,014949039281,0,2862,954,10/01/14  ,954,01/01/15  ,954,05/15/15  ,, $83.00 , $19.26 
045305,,,,5,GA,5,Ilex x 'Nellie R. Stevens'                                  ,Nellie R. Stevens Holly                                     ,EVS,E Shrub,06,    ,,, $24.32 ,,014949453056,70,0,0,          ,0,          ,0,          ,, $21.00 , $3.32 
045307,,,,7,GA,2,Ilex x 'Nellie R. Stevens'                                  ,Nellie R. Stevens Holly                                     ,EVS,E Shrub,06,    ,,, $57.91 ,,014949453070,298,2046,1023,11/01/14  ,1023,01/01/15  ,0,          ,, $48.50 , $9.41 
007945,,,,5,GA,5,Ilex x Oak Leaf™                 ,Oak Leaf™  Red Holly,EVS,E Shrub,06,    ,,, $24.32 ,,014949019030,34,206,206,01/01/15  ,0,          ,0,          ,, $21.00 , $3.32 
019651,,,,1,OR,10,Ilex x Red Beauty®,Red Beauty®  Holly,EVS,E Shrub,06,    , $8.30 ,,,,014949104309,0,707,707,10/01/14  ,0,          ,0,          ,, $7.25 , $1.05 
019652,,,,2,OR,5,Ilex x Red Beauty®,Red Beauty®  Holly,EVS,E Shrub,06,    , $19.12 ,,,,014949104316,74,74,74,06/01/15  ,0,          ,0,          ,, $16.50 , $2.62 
019655,,,,5,OR,5,Ilex x Red Beauty®,Red Beauty®  Holly,EVS,E Shrub,06,    , $28.73 ,, $26.82 ,,014949019221,0,12,12,10/01/14  ,0,          ,0,          ,, $23.50 , $5.23 
019657,,,,7,OR,2,Ilex x Red Beauty®,Red Beauty®  Holly,EVS,E Shrub,06,    , $72.08 ,, $68.41 ,,014949104323,2,0,0,          ,0,          ,0,          ,, $59.00 , $13.08 
019651S,,,,SuperOne TM,OR,10,Ilex x Red Beauty®,Red Beauty®  Holly,EVS,E Shrub,06,    , $9.99 ,,,,014949104293,29,0,0,          ,0,          ,0,          ,, $8.25 , $1.74 
404275,,,,5,CT,5,Kalmia latifolia 'Bulls Eye'                                ,Bulls Eye Mountain Laurel                                   ,EVS,E Shrub,04,    ,,,, $41.55 ,014949393796,0,233,233,09/01/14  ,0,          ,0,          ,, $38.50 , $3.05 
019845,,,,5,CT,5,Kalmia latifolia 'Carol'                                    ,Carol Mountain Laurel                                       ,EVS,E Shrub,05,    ,,,, $41.55 ,014949405574,45,0,0,          ,0,          ,0,          ,, $38.50 , $3.05 
404285,,,,5,CT,5,Kalmia latifolia 'Carousel'                                 ,Carousel Mountain Laurel                                    ,EVS,E Shrub,05,    ,,,, $41.55 ,014949393888,96,486,486,09/01/14  ,0,          ,0,          ,, $38.50 , $3.05 
054162,,,,2,CT,5,Kalmia latifolia 'Elf'                                      ,Elf Dwarf Mountain Laurel                                   ,EVS,E Shrub,05,    ,,,, $22.11 ,014949541623,0,452,452,08/15/14  ,0,          ,0,          ,, $21.00 , $1.11 
054232,,,,2,CT,5,Kalmia latifolia 'Minuet'                                   ,Minuet Mountain Laurel                                      ,EVS,E Shrub,05,    ,,,, $22.11 ,014949542323,0,918,918,08/15/14  ,0,          ,0,          ,, $21.00 , $1.11 
054072,,,,2,OR,5,Kalmia latifolia 'Olympic Fire'                             ,Olympic Fire Mountain Laurel                                ,EVS,E Shrub,05,    , $23.62 ,,,,014949540725,0,22,22,10/01/14  ,0,          ,0,          ,, $21.00 , $2.62 
054075,,,,5,CT,5,Kalmia latifolia 'Olympic Fire'                             ,Olympic Fire Mountain Laurel                                ,EVS,E Shrub,05,    ,,,, $41.55 ,014949405697,0,224,224,09/01/14  ,0,          ,0,          ,, $38.50 , $3.05 
404315,,,,5,CT,5,Kalmia latifolia 'Pink Charm'                               ,Pink Charm Mountain Laurel                                  ,EVS,E Shrub,05,    ,,,, $41.55 ,014949394007,8,8,8,09/01/14  ,0,          ,0,          ,, $38.50 , $3.05 
019865,,,,5,CT,5,Kalmia latifolia 'Sarah'                                    ,Sarah Mountain Laurel                                       ,EVS,E Shrub,05,    ,,,, $41.55 ,014949405772,56,0,0,          ,0,          ,0,          ,, $38.50 , $3.05 
057702,,,,2,CT,5,Leucothoe axillaris                                         ,Coast Leucothoe                                             ,EVS,E Shrub,05,    ,,,, $17.61 ,014949577028,0,10,10,09/01/14  ,0,          ,0,          ,, $16.50 , $1.11 
