Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CA,016482,#2 STAKED,BOUG GOLDEN JACKPOT R,Bougainvillea 'MonSam'                                      ,Golden Jackpot®  Bougainvillea,Tropical flowering vine,VIN,10,OLD, 19.00 ,BUDS & BLOOMS,"30""H", 29 , 5 , 415 , 447 ,04/01/15  ,     ,          ,     ,          
CA,016482BH,#2 BUSH,BOUG GOLDEN JACKPOT R,Bougainvillea 'MonSam'                                      ,Golden Jackpot®  Bougainvillea,Tropical flowering vine,VIN,10,OLD, 17.50 ,BUDS & BLOOMS,"10""H-12""S", 21 , 5 , 21 , 21 ,04/01/15  ,     ,          ,     ,          
CA,013121,#1 STAKED,BOUG JAMES WALKER,Bougainvillea 'James Walker'                                ,James Walker Bougainvillea                                  ,Tropical flowering vine,VIN,10,, 7.25 ,BUDS & BLOOMS,"24""H", 9 , 10 ," 1,524 "," 2,115 ",04/01/15  ,     ,          ,     ,          
CA,013125,#5 STAKED,BOUG JAMES WALKER,Bougainvillea 'James Walker'                                ,James Walker Bougainvillea                                  ,Tropical flowering vine,VIN,10,, 24.50 ,BUDS & BLOOMS,"48""H", 21 , 5 , 384 , 486 ,03/01/15  ,     ,          ,     ,          
CA,013191,#1 STAKED,BOUG MARY PALMERS ENCHANTMT,Bougainvillea 'Mary Palmer's Enchantment'                   ,Mary Palmer's Enchantment Bougainvillea                     ,Tropical flowering vine,VIN,10,, 7.25 ,,"24""H", 18 , 10 ,     , 18 ,04/01/15  ,     ,          ,     ,          
CA,013195,#5 STAKED,BOUG MARY PALMERS ENCHANTMT,Bougainvillea 'Mary Palmer's Enchantment'                   ,Mary Palmer's Enchantment Bougainvillea                     ,Tropical flowering vine,VIN,10,, 24.50 ,,"48""H", 6 , 5 ,     , 6 ,03/01/15  ,     ,          ,     ,          
CA,013261BH,#1 BUSH,BOUG OO-LA-LA R,Bougainvillea 'Monka'                                       ,Oo-La-La®  Bougainvillea,Tropical flowering vine,VIN,10,, 7.75 ,,, 14 , 10 ,     , 14 ,04/01/15  ,     ,          ,     ,          
CA,013201,#1 STAKED,BOUG ORANGE KING,Bougainvillea x buttiana 'Orange King'                      ,Orange King Bougainvillea                                   ,Tropical flowering vine,VIN,10,, 7.25 ,BUDS & BLOOMS,"24""H", 21 , 10 , 24 , 24 ,04/01/15  ,     ,          ,     ,          
CA,013205,#5 STAKED,BOUG ORANGE KING,Bougainvillea x buttiana 'Orange King'                      ,Orange King Bougainvillea                                   ,Tropical flowering vine,VIN,10,, 24.50 ,BUDS & BLOOMS,"48""H", 8 , 5 , 18 , 18 ,03/01/15  ,     ,          ,     ,          
CA,013051,#1 STAKED,BOUG PURPLE QUEEN R,Bougainvillea 'Moneth'                                      ,Purple Queen®  Bougainvillea,Tropical flowering vine,VIN,10,, 7.75 ,BUDS & BLOOMS,"24""H", 80 , 10 ," 1,280 "," 3,915 ",04/01/15  ,     ,          ,     ,          
CA,013051BH,#1 BUSH,BOUG PURPLE QUEEN R,Bougainvillea 'Moneth'                                      ,Purple Queen®  Bougainvillea,Tropical flowering vine,VIN,10,, 7.25 ,BUDS & BLOOMS,"6""H-8""S", 28 , 10 , 117 , 117 ,04/01/15  ,     ,          ,     ,          
CA,013052,#2 STAKED,BOUG PURPLE QUEEN R,Bougainvillea 'Moneth'                                      ,Purple Queen®  Bougainvillea,Tropical flowering vine,VIN,10,, 18.00 ,,, 59 , 5 ,     , 59 ,04/01/15  ,     ,          ,     ,          
CA,013052PT,#2 PATIO TREE,BOUG PURPLE QUEEN R,Bougainvillea 'Moneth'                                      ,Purple Queen®  Bougainvillea,Tropical flowering vine,VIN,10,, 30.00 ,BUDS & BLOOMS,"12""S", 19 , 5 , 19 ,     ,          ,     ,          ,     ,          
CA,013055,#5 STAKED,BOUG PURPLE QUEEN R,Bougainvillea 'Moneth'                                      ,Purple Queen®  Bougainvillea,Tropical flowering vine,VIN,10,, 24.50 ,BUDS & BLOOMS,"48""H", 40 , 5 , 102 , 102 ,03/01/15  ,     ,          ,     ,          
CA,013055BH,#5 BUSH,BOUG PURPLE QUEEN R,Bougainvillea 'Moneth'                                      ,Purple Queen®  Bougainvillea,Tropical flowering vine,VIN,10,, 23.00 ,,"12""H - 15""S", 37 , 5 ,     , 37 ,04/01/15  ,     ,          ,     ,          
CA,013055PT,#5 PATIO TREE,BOUG PURPLE QUEEN R,Bougainvillea 'Moneth'                                      ,Purple Queen®  Bougainvillea,Tropical flowering vine,VIN,10,, 40.00 ,BUDS & BLOOMS,"18""S", 25 , 2 , 25 ,     ,          ,     ,          ,     ,          
CA,013211BH,#1 BUSH,BOUG RASPBERRY ICE,Bougainvillea 'Raspberry Ice'                               ,Raspberry Ice Bougainvillea                                 ,Tropical flowering vine,VIN,10,, 7.25 ,BUDS & BLOOMS,"6""H - 8""S",     , 10 , 191 , 191 ,04/01/15  ,     ,          ,     ,          
CA,013215BH,#5 BUSH,BOUG RASPBERRY ICE,Bougainvillea 'Raspberry Ice'                               ,Raspberry Ice Bougainvillea                                 ,Tropical flowering vine,VIN,10,, 23.00 ,BUDS & BLOOMS,"9""H-15""S", 62 , 5 , 62 , 62 ,04/01/15  ,     ,          ,     ,          
CA,037022BH,#2 BUSH,BOUG RED,                                                            ,                                                            ,Tropical flowering vine,VIN,10,, 17.50 ,BUDS & BLOOMS,"10""H-12""S",     , 5 , 179 ,     ,          ,     ,          ,     ,          
CA,013231BH,#1 BUSH,BOUG ROSENKA,Bougainvillea 'Rosenka'                                     ,Rosenka Bougainvillea                                       ,Tropical flowering vine,VIN,10,, 7.25 ,,,     , 10 ,     , 436 ,03/01/15  , 436 ,04/01/15  ,     ,          
CA,013255,#5 STAKED,BOUG SCARLETT OHARA(SN DGO RED,Bougainvillea 'Scarlett O'Hara' (a.k.a. San Diego Red)      ,Scarlett O'Hara Bougainvillea                               ,Tropical flowering vine,VIN,10,, 24.50 ,-,"48""H",     , 5 , 16 , 16 ,03/01/15  ,     ,          ,     ,          
CA,038141,#1 STAKED,BOUG SHARON WESLEY,Bougainvillea 'Sharon Wesley'                               ,Sharon Wesley Bougainvillea                                 ,Tropical flowering vine,VIN,10,, 7.25 ,BUDS & BLOOMS,"24""H", 42 , 10 , 459 , 459 ,04/01/15  ,     ,          ,     ,          
CA,038145,#5 STAKED,BOUG SHARON WESLEY,Bougainvillea 'Sharon Wesley'                               ,Sharon Wesley Bougainvillea                                 ,Tropical flowering vine,VIN,10,, 24.50 ,,"48""H", 8 , 5 ,     , 8 ,03/01/15  ,     ,          ,     ,          
CA,095742BH,#2 BUSH,BOUG SUNVILLEA TM CREAM P22112,"Bougainvillea x 'Sasara' P.P.# 22,112                       ",Sunvillea™  Cream Dwarf Bougainvillea,Tropical flowering vine,VIN,09,Y, 18.50 ,BUDS & BLOOMS,"10""H-10""S", 20 , 5 , 269 , 438 ,04/01/15  ,     ,          ,     ,          
CA,095752BH,#2 BUSH,BOUG SUNVILLEA TM PINK PP22113,"Bougainvillea x 'Kasumi' P.P.# 22,113                       ",Sunvillea™  Pink Dwarf Bougainvillea,Tropical flowering vine,VIN,09,Y, 18.50 ,BUDS & BLOOMS,"10""H-10""S", 25 , 5 , 216 , 692 ,04/01/15  ,     ,          ,     ,          
CA,013451,#1 STAKED,BOUG TEXAS DAWN TM,Bougainvillea 'Monas'                                       ,Texas Dawn™  Bougainvillea,Tropical flowering vine,VIN,10,, 7.25 ,BUDS & BLOOMS,"24""H", 17 , 10 , 56 , 56 ,04/01/15  ,     ,          ,     ,          
CA,013455,#5 STAKED,BOUG TEXAS DAWN TM,Bougainvillea 'Monas'                                       ,Texas Dawn™  Bougainvillea,Tropical flowering vine,VIN,10,, 24.50 ,BUDS & BLOOMS,"48""H", 8 , 5 , 26 , 26 ,03/01/15  ,     ,          ,     ,          
CA,012675BH,#5 BUSH,BOUG TORCH GLOW,Bougainvillea 'Torch Glow'                                  ,Torch Glow Bougainvillea                                    ,Tropical flowering vine,VIN,10,OLD, 23.00 ,BUDS & BLOOMS,"14""H-15""S", 8 , 5 , 8 , 8 ,04/01/15  ,     ,          ,     ,          
CA,090111BH,#1 BUSH,BOUG WHITE STRIPE,Bougainvillea spectabilis 'White Stripe'                    ,White Stripe Bougainvillea                                  ,Tropical flowering vine,VIN,09,OLD, 7.25 ,BUDS & BLOOMS,"6""H-8""S", 23 , 10 , 34 , 34 ,04/01/15  ,     ,          ,     ,          
CA,090112BH,#2 BUSH,BOUG WHITE STRIPE,Bougainvillea spectabilis 'White Stripe'                    ,White Stripe Bougainvillea                                  ,Tropical flowering vine,VIN,09,OLD, 17.50 ,-,"12""H-10""S", 18 , 5 , 18 , 18 ,04/01/15  ,     ,          ,     ,          
CA,090141BH,#1 BUSH,BOUG YANI'S DELIGHT,Bougainvillea glabra 'Yani's Delight'                       ,Yani's Delight Bougainvillea                                ,Tropical flowering vine,VIN,09,, 7.25 ,BUDS & BLOOMS,"6""H-8""S", 21 , 10 ,     , 181 ,04/01/15  ,     ,          ,     ,          
CA,090142BH,#2 BUSH,BOUG YANI'S DELIGHT,Bougainvillea glabra 'Yani's Delight'                       ,Yani's Delight Bougainvillea                                ,Tropical flowering vine,VIN,09,, 17.50 ,,, 9 , 5 ,     , 15 ,04/01/15  ,     ,          ,     ,          
CA,025282,#2,CAESALPINIA GILLIESII,Caesalpinia gilliesii                                       ,Yellow Bird Of Paradise                                     ,Evergreen sumr flower'g shrub,EVS,08,, 15.00 ,-,"12""H - 10""S", 17 , 5 , 17 , 17 ,11/15/14  ,     ,          ,     ,          
CA,025285,#5,CAESALPINIA GILLIESII,Caesalpinia gilliesii                                       ,Yellow Bird Of Paradise                                     ,Evergreen sumr flower'g shrub,EVS,08,, 21.50 ,-,"18""H - 15""S",     , 5 , 69 , 69 ,11/15/14  ,     ,          ,     ,          
CA,044102,#2,CAESALPINIA PULCHERRIMA,Caesalpinia pulcherrima                                     ,Peacock Flower                                              ,Evergreen early flower'g shrub,EVS,08,, 15.00 ,BUDS,"10""H-10""S", 7 , 5 , 7 ,     ,          ,     ,          ,     ,          
CA,046761,#1,CALLISTEM SCRLT TRCH TM P23848,"Callistemon rigidus 'RutCall' P.P.#23,848                   ",Scarlet Torch™  Bottlebrush,Evergreen early flower'g shrub,EVS,08,UOG, 7.25 ,-,"8""H - 8""S", 170 , 10 , 960 ,     ,          ,     ,          ,     ,          
CA,046765,#5,CALLISTEM SCRLT TRCH TM P23848,"Callistemon rigidus 'RutCall' P.P.#23,848                   ",Scarlet Torch™  Bottlebrush,Evergreen early flower'g shrub,EVS,08,UOG, 23.50 ,-,"14""H - 15""S", 251 , 5 , 251 ,     ,          ,     ,          ,     ,          
CA,014402,#2,CALLISTEMON LITTLE JOHN,Callistemon citrinus 'Little John'                          ,Dwarf Bottlebrush                                           ,Evergreen early flower'g shrub,EVS,08,, 15.00 ,-,"8''H - 10""S", 30 , 5 ,     , 30 ,05/01/15  ,     ,          ,     ,          
CA,014405,#5,CALLISTEMON LITTLE JOHN,Callistemon citrinus 'Little John'                          ,Dwarf Bottlebrush                                           ,Evergreen early flower'g shrub,EVS,08,, 22.00 ,-,"15""H - 15""S",     , 5 , 475 , 475 ,04/01/15  ,     ,          ,     ,          
CA,022452,#2,CANNA FIREBIRD,Canna x generalis 'Firebird'                                ,Firebird Canna                                              ,Tropical perennial,PRN,07,, 13.00 ,,, 7 , 5 ,     , 7 ,03/01/15  ,     ,          ,     ,          
CA,022462,#2,CANNA PRESIDENT,Canna x generalis 'President'                               ,President Canna                                             ,Tropical perennial,PRN,07,, 13.00 ,,, 15 , 5 ,     , 15 ,03/01/15  ,     ,          ,     ,          
CA,029211,#1,CANNA TROP BLACK TM PP21350,"Canna indica 'Lon01' P.P.#21,350                            ",Tropicanna®  Black Canna,Tropical perennial,PRN,07,ATI, 9.50 ,-,"10""H", 3 , 10 ,     , 3 ,04/01/15  ,     ,          ,     ,          
CA,029212,#2,CANNA TROP BLACK TM PP21350,"Canna indica 'Lon01' P.P.#21,350                            ",Tropicanna®  Black Canna,Tropical perennial,PRN,07,ATI, 19.50 ,-,3-5 EYES, 20 , 5 ,     , 46 ,03/01/15  ,     ,          ,     ,          
CA,017411,#1,CANNA TROPICANNA GLD TM P13809,"Canna indica 'Mactro' P.P.# 13,809                          ",Tropicanna®  Gold Canna,Tropical perennial,PRN,07,ATI, 9.50 ,-,"10""H",     , 10 , 17 , 17 ,04/01/15  ,     ,          ,     ,          
CA,017412,#2,CANNA TROPICANNA GLD TM P13809,"Canna indica 'Mactro' P.P.# 13,809                          ",Tropicanna®  Gold Canna,Tropical perennial,PRN,07,ATI, 19.50 ,-,3-5 EYES, 170 , 5 , 747 , 747 ,03/01/15  ,     ,          ,     ,          
CA,022481,#1,CANNA TROPICANNA TM PP10569,"Canna indica 'Phasion' P.P.# 10,569                         ",Tropicanna®  Canna,Tropical perennial,PRN,07,ATI, 9.50 ,-,"10""H", 11 , 10 , 11 , 11 ,04/01/15  ,     ,          ,     ,          
CA,022482,#2,CANNA TROPICANNA TM PP10569,"Canna indica 'Phasion' P.P.# 10,569                         ",Tropicanna®  Canna,Tropical perennial,PRN,07,ATI, 19.50 ,-,3-5 EYES, 227 , 5 ,     , 227 ,03/01/15  ,     ,          ,     ,          
CA,022811,#1,CARISSA MAC TOMLINSON,Carissa macrocarpa 'Tomlinson'                              ,Tomlinson Natal Plum                                        ,Edible berries/fruit,EVS,10,, 7.25 ,-,"6""H - 8""S", 24 , 10 , 34 ,     ,          ,     ,          ,     ,          
CA,022812,#2,CARISSA MAC TOMLINSON,Carissa macrocarpa 'Tomlinson'                              ,Tomlinson Natal Plum                                        ,Edible berries/fruit,EVS,10,, 16.50 ,-,"6""H - 10""S",     , 5 , 37 , 37 ,02/01/15  ,     ,          ,     ,          
CA,023261,#1,CESTRUM FAS NEWELLII,Cestrum fasciculatum var. 'Newellii'                        ,Newell Cestrum                                              ,Evergreen early flower'g shrub,EVS,08,, 6.50 ,-,"10""H - 6""S",     , 10 ,     , 56 ,04/01/15  ,     ,          ,     ,          
CA,023265,#5,CESTRUM FAS NEWELLII,Cestrum fasciculatum var. 'Newellii'                        ,Newell Cestrum                                              ,Evergreen early flower'g shrub,EVS,08,, 20.50 ,-,"18""H - 15""S",     , 5 , 90 , 90 ,03/01/15  ,     ,          ,     ,          
CA,023601,#1,CESTRUM NOCTURNUM,Cestrum nocturnum                                           ,Night Blooming Jessamine                                    ,Evergreen sumr flower'g shrub,EVS,09,, 6.50 ,-,"10""H-8""S",     , 10 ,     , 111 ,04/01/15  ,     ,          ,     ,          
CA,024511,#1,CISTUS BRILLIANCY,Cistus x 'Brilliancy'                                       ,Brillancy Rock Rose                                         ,Evergreen early flower'g shrub,EVS,08,, 7.25 ,-,"6""H - 7""S",     , 10 ,     , 500 ,03/01/15  ,     ,          ,     ,          
CA,024515,#5,CISTUS BRILLIANCY,Cistus x 'Brilliancy'                                       ,Brillancy Rock Rose                                         ,Evergreen early flower'g shrub,EVS,08,, 22.00 ,-,"12""H - 15""S",     , 5 ,     , 130 ,03/01/15  ,     ,          ,     ,          
CA,024601,#1,CISTUS PURPUREUS,Cistus x purpureus                                          ,Purple Rock Rose                                            ,Evergreen early flower'g shrub,EVS,08,, 7.25 ,-,"8""H - 8""S",     , 10 ,     , 871 ,03/01/15  ,     ,          ,     ,          
CA,024752PT,#2 PATIO TREE,CITRUS BEARSS SEEDLESS LIME,Citrus aurantifolia 'Bearss' Seedless                       ,Bearss Seedless Lime                                        ,Edible berries/fruit,CIT,09,, 35.50 ,-,"10""S",     , 5 ,     , 17 ,12/25/14  ,     ,          ,     ,          
CA,024755,#5,CITRUS BEARSS SEEDLESS LIME,Citrus aurantifolia 'Bearss' Seedless                       ,Bearss Seedless Lime                                        ,Edible berries/fruit,CIT,09,, 26.00 ,-,"15""H-15""S",     , 5 ,     , 13 ,12/25/14  ,     ,          ,     ,          
CA,024755PT,#5 PATIO TREE,CITRUS BEARSS SEEDLESS LIME,Citrus aurantifolia 'Bearss' Seedless                       ,Bearss Seedless Lime                                        ,Edible berries/fruit,CIT,09,, 41.00 ,-,"15""S",     , 2 , 456 , 456 ,12/25/14  ,     ,          ,     ,          
CA,024792PT,#2 PATIO TREE,CITRUS CAMPBELL VALENCIA,Citrus sinensis 'Campbell'                                  ,Campbell Valencia Orange                                    ,Edible berries/fruit,CIT,09,, 35.50 ,-,"10""S",     , 5 ,     , 10 ,12/25/14  ,     ,          ,     ,          
CA,024795,#5,CITRUS CAMPBELL VALENCIA,Citrus sinensis 'Campbell'                                  ,Campbell Valencia Orange                                    ,Edible berries/fruit,CIT,09,, 26.00 ,-,"14""H-15""S",     , 5 , 80 ,     ,          ,     ,          ,     ,          
CA,024795PT,#5 PATIO TREE,CITRUS CAMPBELL VALENCIA,Citrus sinensis 'Campbell'                                  ,Campbell Valencia Orange                                    ,Edible berries/fruit,CIT,09,, 41.00 ,-,"15""S",     , 2 , 24 ,     ,          ,     ,          ,     ,          
CA,024822PT,#2 PATIO TREE,CITRUS CLEMENTINE,Citrus reticulata 'Clementine'                              ,Clementine Mandarin Orange                                  ,Edible berries/fruit,CIT,09,, 35.50 ,-,"10""S",     , 5 , 13 ,     ,          ,     ,          ,     ,          
CA,024745,#5,CITRUS DWF BEARSS SEEDLSS LIME,Citrus aurantifolia 'Dwarf Bearss Seedless'                 ,Dwarf Bearss Seedless Lime                                  ,Edible berries/fruit,CIT,09,, 31.50 ,-,"12""H-15""S",     , 5 ,     , 74 ,12/25/14  ,     ,          ,     ,          
CA,024812,#2,CITRUS DWF CAMPBELL VALENCIA,Citrus sinensis 'Dwarf Campbell'                            ,Dwarf Campbell Valencia Orange                              ,Edible berries/fruit,CIT,09,, 17.75 ,-,"10""H-10""S",     , 5 , 29 ,     ,          ,     ,          ,     ,          
CA,025742,#2,CITRUS DWF LISBON LEMON,Citrus limon 'Dwarf Lisbon'                                 ,Dwarf Lisbon Lemon                                          ,Edible berries/fruit,CIT,09,, 17.75 ,-,"10""H-10""S",     , 5 , 5 ,     ,          ,     ,          ,     ,          
CA,025745,#5,CITRUS DWF LISBON LEMON,Citrus limon 'Dwarf Lisbon'                                 ,Dwarf Lisbon Lemon                                          ,Edible berries/fruit,CIT,09,, 31.50 ,-,"15""H-15""S",     , 5 , 150 ,     ,          ,     ,          ,     ,          
CA,024622,#2,CITRUS DWF REDBLUSH GRAPEFRUIT,Citrus paradisi 'Dwarf Redblush'                            ,Dwarf Redblush Grapefruit                                   ,Edible berries/fruit,CIT,09,, 22.50 ,-,"10""H-10""S",     , 5 , 21 ,     ,          ,     ,          ,     ,          
CA,024625,#5,CITRUS DWF REDBLUSH GRAPEFRUIT,Citrus paradisi 'Dwarf Redblush'                            ,Dwarf Redblush Grapefruit                                   ,Edible berries/fruit,CIT,09,, 31.50 ,-,"12""H-15""S",     , 5 , 95 , 95 ,12/25/14  ,     ,          ,     ,          
CA,026102,#2,CITRUS DWF WASHINGTON NAVEL,Citrus sinensis 'Dwarf Washington Navel'                    ,Dwarf Washington Navel Orange                               ,Edible berries/fruit,CIT,09,, 22.50 ,-,"10""H-10""S",     , 5 , 30 ,     ,          ,     ,          ,     ,          
CA,026105,#5,CITRUS DWF WASHINGTON NAVEL,Citrus sinensis 'Dwarf Washington Navel'                    ,Dwarf Washington Navel Orange                               ,Edible berries/fruit,CIT,09,, 31.50 ,-,"14""H-15""S",     , 5 , 33 , 33 ,12/25/14  ,     ,          ,     ,          
CA,025055PT,#5 PATIO TREE,CITRUS EUREKA LEMON,Citrus limon 'Eureka'                                       ,Eureka Lemon                                                ,Edible berries/fruit,CIT,09,, 41.00 ,-,"16""S",     , 2 ,     , 6 ,12/25/14  ,     ,          ,     ,          
CA,026002PT,#2 PATIO TREE,CITRUS IMPROVED MEYER LEMON,Citrus limon 'Meyer Improved'                               ,Improved Meyer Lemon                                        ,Edible berries/fruit,CIT,09,, 35.50 ,-,"10""S",     , 5 ,     , 55 ,12/25/14  ,     ,          ,     ,          
CA,026005,#5,CITRUS IMPROVED MEYER LEMON,Citrus limon 'Meyer Improved'                               ,Improved Meyer Lemon                                        ,Edible berries/fruit,CIT,09,, 26.00 ,-,"15""H-15""S",     , 5 , 1 , 1 ,12/25/14  ,     ,          ,     ,          
CA,026005PT,#5 PATIO TREE,CITRUS IMPROVED MEYER LEMON,Citrus limon 'Meyer Improved'                               ,Improved Meyer Lemon                                        ,Edible berries/fruit,CIT,09,, 41.00 ,-,"14""S",     , 2 ,     , 504 ,12/25/14  ,     ,          ,     ,          
CA,025602,#2,CITRUS KUMQUAT NAGAMI,Fortunella margarita 'Nagami'                               ,Nagami Kumquat                                              ,Edible berries/fruit,CIT,09,, 22.50 ,-,"12""H-10""S",     , 5 ,     , 40 ,12/25/14  ,     ,          ,     ,          
CA,025602PT,#2 PATIO TREE,CITRUS KUMQUAT NAGAMI,Fortunella margarita 'Nagami'                               ,Nagami Kumquat                                              ,Edible berries/fruit,CIT,09,, 35.50 ,-,"8""S",     , 5 ,     , 58 ,12/25/14  ,     ,          ,     ,          
CA,025782PT,#2 PATIO TREE,CITRUS LISBON LEMON,Citrus limon 'Lisbon'                                       ,Lisbon Lemon                                                ,Edible berries/fruit,CIT,09,, 35.50 ,-,"10""S",     , 5 , 14 ,     ,          ,     ,          ,     ,          
CA,025785,#5,CITRUS LISBON LEMON,Citrus limon 'Lisbon'                                       ,Lisbon Lemon                                                ,Edible berries/fruit,CIT,09,, 26.00 ,-,"16""H - 15""S",     , 5 , 15 ,     ,          ,     ,          ,     ,          
CA,025785PT,#5 PATIO TREE,CITRUS LISBON LEMON,Citrus limon 'Lisbon'                                       ,Lisbon Lemon                                                ,Edible berries/fruit,CIT,09,, 41.00 ,-,"15""S",     , 2 , 48 ,     ,          ,     ,          ,     ,          
CA,024685PT,#5 PATIO TREE,CITRUS MEXICAN THORNLESS LIME,Citrus aurantifolia 'Mexican Thornless'                     ,Mexican Thornless Lime                                      ,Edible berries/fruit,CIT,10,, 41.00 ,-,"15""S",     , 2 , 20 ,     ,          ,     ,          ,     ,          
CA,026652PT,#2 PATIO TREE,CITRUS MORO BLOOD ORANGE,Citrus sinensis 'Moro'                                      ,Moro Blood Orange                                           ,Edible berries/fruit,CIT,09,, 35.50 ,-,"10""S",     , 5 ,     , 19 ,12/25/14  ,     ,          ,     ,          
CA,026655,#5,CITRUS MORO BLOOD ORANGE,Citrus sinensis 'Moro'                                      ,Moro Blood Orange                                           ,Edible berries/fruit,CIT,09,, 26.00 ,-,"14""H-15""S",     , 5 ,     , 43 ,12/25/14  ,     ,          ,     ,          
CA,026655PT,#5 PATIO TREE,CITRUS MORO BLOOD ORANGE,Citrus sinensis 'Moro'                                      ,Moro Blood Orange                                           ,Edible berries/fruit,CIT,09,, 41.00 ,-,"14""S",     , 2 , 26 ,     ,          ,     ,          ,     ,          
CA,026605,#5,CITRUS OWA SATSUMA MANDARIN,Citrus reticulata 'Owari'                                   ,Owari Satsuma Mandarin Orange                               ,Edible berries/fruit,CIT,09,, 26.00 ,-,"12""H-15""S",     , 5 ,     , 31 ,12/25/14  ,     ,          ,     ,          
CA,026605PT,#5 PATIO TREE,CITRUS OWA SATSUMA MANDARIN,Citrus reticulata 'Owari'                                   ,Owari Satsuma Mandarin Orange                               ,Edible berries/fruit,CIT,09,, 41.00 ,-,"15""S",     , 2 ,     , 54 ,12/25/14  ,     ,          ,     ,          
CA,025875PT,#5 PATIO TREE,CITRUS REDBLUSH GRAPEFRUIT,Citrus paradisi 'Redblush'                                  ,Redblush Grapefruit                                         ,Edible berries/fruit,CIT,09,, 41.00 ,-,"15""S",     , 2 , 44 ,     ,          ,     ,          ,     ,          
CA,066432,#2,CITRUS SEEDLESS KISHU MANDARIN,Citrus kinokuni mukakukishu                                 ,Seedless Kishu Mandarin                                     ,Edible berries/fruit,CIT,09,, 17.75 ,-,"12""H-12""S",     , 5 , 17 ,     ,          ,     ,          ,     ,          
CA,066435,#5,CITRUS SEEDLESS KISHU MANDARIN,Citrus kinokuni mukakukishu                                 ,Seedless Kishu Mandarin                                     ,Edible berries/fruit,CIT,09,, 26.00 ,-,"18""H-15""S",     , 5 , 3 ,     ,          ,     ,          ,     ,          
CA,026055,#5,CITRUS WASHINGTON NAVEL ORANGE,Citrus sinensis 'Washington'                                ,Washington Navel Orange                                     ,Edible berries/fruit,CIT,09,, 26.00 ,-,"14""H-15""S",     , 5 , 20 , 20 ,12/25/14  ,     ,          ,     ,          
CA,026055PT,#5 PATIO TREE,CITRUS WASHINGTON NAVEL ORANGE,Citrus sinensis 'Washington'                                ,Washington Navel Orange                                     ,Edible berries/fruit,CIT,09,, 41.00 ,-,"15""S",     , 2 , 30 ,     ,          ,     ,          ,     ,          
CA,026752PT,#2 PATIO TREE,CITRUS X MINNEOLA TANGELO,Citrus x 'Minneola'                                         ,Minneola Tangelo                                            ,Edible berries/fruit,CIT,09,, 35.50 ,-,"10""S",     , 5 ,     , 19 ,12/25/14  ,     ,          ,     ,          
CA,026755,#5,CITRUS X MINNEOLA TANGELO,Citrus x 'Minneola'                                         ,Minneola Tangelo                                            ,Edible berries/fruit,CIT,09,, 26.00 ,-,"15""H-15""S",     , 5 , 12 ,     ,          ,     ,          ,     ,          
CA,026755PT,#5 PATIO TREE,CITRUS X MINNEOLA TANGELO,Citrus x 'Minneola'                                         ,Minneola Tangelo                                            ,Edible berries/fruit,CIT,09,, 41.00 ,-,"15""S",     , 2 , 21 ,     ,          ,     ,          ,     ,          
CA,027515,#5,CLERODENDRUM UGANDENSE,Clerodendrum ugandense                                      ,Blue Glorybower                                             ,Evergreen trop flower'g shrub,TRE,10,, 23.50 ,BUDS & BLOOMS,"18""H",     , 5 , 42 ,     ,          ,     ,          ,     ,          
CA,030441,#1,CLIVIA BELGIAN HYB ORANGE,Clivia miniata 'Belgian Hybrid Orange'                      ,Belgian Hybrid Orange Bush Lily                             ,Grass-like plant,EVS,09,, 7.25 ,-,"8""H", 5 , 10 , 41 , 41 ,10/01/14  ,     ,          ,     ,          
CA,028842,#2,CLIVIA BELGIUM HYB YELLOW,Clivia miniata 'Belgian Hybrid Yellow'                      ,Belgian Hybrid Yellow Bush Lily                             ,Grass-like plant,EVS,09,, 15.00 ,-,"14""H",     , 5 , 183 ,     ,          ,     ,          ,     ,          
CA,027605,#5,CLIVIA MIN FLAME R,Clivia miniata 'Monya'                                      ,Flame®  Bush Lily,Grass-like plant,EVS,09,SCB, 28.50 ,-,"10""H",     , 5 , 267 ,     ,          ,     ,          ,     ,          
CA,012555,#5 STAKED,CLYTOSTOMA CALLISTEGIOIDES,Clytostoma callistegioides                                  ,Lavender Trumpet Vine                                       ,Temperate vine,VIN,09,, 22.50 ,-,"48""H",     , 5 ,     , 7 ,03/01/15  ,     ,          ,     ,          
CA,082751,#1,COPROSMA EVENING GLOW,Coprosma 'Evening Glow'                                     ,Evening Glow Mirror Plant                                   ,Evergreen small shrub/hedge,EVS,09,OLD, 8.50 ,-,"6""H - 6'S", 17 , 10 ,     , 17 ,04/01/15  ,     ,          ,     ,          
CA,082761,#1,COPROSMA RAINBOW SURPRISE,Coprosma 'Rainbow Surprise'                                 ,Rainbow Surprise Mirror Plant                               ,Evergreen small shrub/hedge,EVS,09,PPL, 8.50 ,-,"6""H - 6""S", 16 , 10 ,     , 16 ,04/01/15  ,     ,          ,     ,          
